QUE	 (100037, 100054) 
771.9	 0	 4
772.2	 1	 1
772.5	 0	 4
780.2	 1	 1
780.5	 0	 4
781.6	 1	 1
781.9	 0	 4
783.5	 1	 1
783.8	 0	 4
786.6	 1	 1
797.4	 2	 1
802.6	 3	 1
811.1	 4	 1
815.3	 3	 4
815.5	 2	 4
815.7	 1	 4
815.9	 0	 4
816.9	 1	 1
817.2	 0	 4
818.8	 1	 1
819.1	 0	 4
819.6	 1	 1
819.9	 0	 4
825.9	 1	 1
826.2	 0	 4
833.6	 1	 1
833.9	 0	 4
834.1	 1	 1
834.4	 0	 4
838.8	 1	 1
839.1	 0	 4
846.3	 1	 1
846.6	 0	 4
849.7	 1	 1
850.0	 0	 4
853.7	 1	 1
854.0	 0	 4
857.6	 1	 1
860.2	 2	 1
866.1	 3	 1
871.5	 4	 1
881.3	 5	 1
885.3	 4	 4
885.5	 3	 4
885.7	 2	 4
885.9	 1	 4
886.1	 0	 4
887.1	 1	 1
887.4	 0	 4
888.3	 1	 1
888.6	 0	 4
901.6	 1	 1
901.9	 0	 4
903.4	 1	 1
903.7	 0	 4
905.3	 1	 1
905.6	 0	 4
915.7	 1	 1
916.0	 0	 4
928.8	 1	 1
933.5	 2	 1
942.5	 3	 1
942.6	 4	 1
946.2	 5	 1
952.1	 6	 1
955.3	 5	 4
955.5	 4	 4
955.7	 3	 4
955.9	 2	 4
956.1	 1	 4
956.3	 0	 4
965.2	 1	 1
965.5	 0	 4
974.6	 1	 1
974.9	 0	 4
976.9	 1	 1
977.2	 0	 4
977.3	 1	 1
977.5	 2	 1
977.6	 1	 4
977.8	 0	 4
983.3	 1	 1
983.3	 2	 1
983.6	 1	 4
983.8	 0	 4
985.9	 1	 1
986.2	 0	 4
997.8	 1	 1
1000.0	 2	 1
1000.4	 3	 1
1001.5	 4	 1
1022.2	 5	 1
1025.3	 4	 4
1025.5	 3	 4
1025.7	 2	 4
1025.9	 1	 4
1025.9	 2	 1
1026.1	 1	 4
1026.3	 0	 4
1031.2	 1	 1
1031.5	 0	 4
1031.8	 1	 1
1032.1	 0	 4
1033.0	 1	 1
1033.3	 0	 4
1034.8	 1	 1
1035.1	 0	 4
1039.3	 1	 1
1039.6	 0	 4
1047.9	 1	 1
1048.2	 0	 4
1048.8	 1	 1
1049.1	 0	 4
1057.7	 1	 1
1058.0	 0	 4
1058.1	 1	 1
1058.4	 0	 4
1062.8	 1	 1
1063.1	 0	 4
1068.7	 1	 1
1068.8	 2	 1
1070.8	 3	 1
1075.0	 4	 1
1083.4	 5	 1
1084.2	 6	 1
1085.7	 7	 1
1095.3	 6	 4
1095.5	 5	 4
1095.7	 4	 4
1095.9	 3	 4
1096.1	 2	 4
1096.3	 3	 1
1096.3	 2	 4
1096.5	 1	 4
1096.7	 2	 1
1096.7	 1	 4
1097.0	 0	 4
1100.4	 1	 1
1100.7	 0	 4
1105.7	 1	 1
1106.0	 0	 4
1108.1	 1	 1
1108.4	 0	 4
1113.0	 1	 1
1113.3	 0	 4
1113.5	 1	 1
1113.8	 0	 4
1124.1	 1	 1
1124.4	 0	 4
1129.0	 1	 1
1129.3	 0	 4
1137.7	 1	 1
1138.7	 2	 1
1145.3	 3	 1
1148.0	 4	 1
1153.0	 5	 1
1156.5	 6	 1
1158.4	 7	 1
1160.9	 8	 1
1165.3	 7	 4
1165.5	 6	 4
1165.7	 5	 4
1165.9	 4	 4
1166.1	 3	 4
1166.3	 2	 4
1166.5	 1	 4
1166.7	 0	 4
1169.3	 1	 1
1169.6	 0	 4
1171.0	 1	 1
1171.3	 0	 4
1179.0	 1	 1
1179.3	 0	 4
1180.4	 1	 1
1180.7	 0	 4
1182.6	 1	 1
1182.9	 0	 4
1188.0	 1	 1
1188.3	 0	 4
1191.3	 1	 1
1191.6	 0	 4
