QUE	 (100014, 100017) 
570.8	 1	 5
571.1	 0	 4
591.0	 1	 5
591.3	 0	 4
591.4	 1	 5
591.6	 2	 5
591.7	 1	 4
591.9	 0	 4
592.0	 1	 5
592.2	 2	 5
592.3	 1	 4
592.4	 2	 5
592.5	 1	 4
592.6	 2	 5
592.7	 1	 4
592.9	 0	 4
597.3	 1	 5
597.5	 2	 5
597.6	 1	 4
597.7	 2	 5
597.8	 1	 4
597.9	 2	 5
598.0	 1	 4
598.1	 2	 5
598.2	 1	 4
598.4	 0	 4
603.9	 1	 5
604.2	 0	 4
613.5	 1	 5
613.8	 0	 4
623.0	 1	 5
623.3	 0	 4
643.5	 1	 5
649.2	 2	 5
652.7	 3	 5
657.2	 4	 5
659.3	 5	 5
659.7	 6	 5
659.9	 7	 5
660.1	 8	 5
660.7	 9	 5
661.1	 10	 5
661.3	 11	 5
667.5	 12	 5
671.5	 13	 5
684.8	 12	 4
685.0	 11	 4
685.2	 10	 4
685.4	 9	 4
685.6	 8	 4
685.8	 7	 4
686.0	 6	 4
686.2	 5	 4
686.4	 4	 4
686.6	 3	 4
686.8	 2	 4
687.0	 1	 4
687.2	 0	 4
695.9	 1	 5
696.2	 0	 4
711.0	 1	 5
711.2	 2	 5
711.3	 1	 4
711.4	 2	 5
711.5	 1	 4
711.6	 2	 5
711.7	 1	 4
711.8	 2	 5
711.9	 3	 5
711.9	 2	 4
712.0	 3	 5
712.1	 2	 4
712.2	 3	 5
712.3	 2	 4
712.5	 1	 4
712.6	 2	 5
712.7	 1	 4
712.8	 2	 5
712.9	 1	 4
713.0	 2	 5
713.1	 1	 4
713.2	 2	 5
713.3	 1	 4
713.4	 2	 5
713.5	 1	 4
713.7	 0	 4
713.8	 1	 5
714.0	 2	 5
714.1	 1	 4
714.2	 2	 5
714.3	 1	 4
714.5	 0	 4
718.3	 1	 5
718.5	 2	 5
718.6	 1	 4
718.8	 0	 4
729.5	 1	 5
729.8	 0	 4
779.1	 1	 5
779.3	 2	 5
779.7	 3	 5
780.1	 4	 5
780.5	 5	 5
781.1	 6	 5
781.3	 7	 5
781.5	 8	 5
781.7	 9	 5
781.9	 10	 5
788.8	 11	 5
804.8	 10	 4
805.0	 9	 4
805.2	 8	 4
805.4	 7	 4
805.6	 6	 4
805.8	 5	 4
806.0	 4	 4
806.2	 3	 4
806.4	 2	 4
806.6	 1	 4
806.8	 0	 4
831.0	 1	 5
831.2	 2	 5
831.3	 1	 4
831.4	 2	 5
831.5	 1	 4
831.6	 2	 5
831.7	 1	 4
831.8	 2	 5
831.9	 1	 4
832.0	 2	 5
832.1	 1	 4
832.2	 2	 5
832.3	 1	 4
832.4	 2	 5
832.5	 1	 4
832.6	 2	 5
832.7	 1	 4
832.8	 2	 5
832.9	 1	 4
833.0	 2	 5
833.1	 1	 4
833.2	 2	 5
833.3	 1	 4
833.4	 2	 5
833.5	 1	 4
833.6	 2	 5
833.7	 1	 4
833.9	 0	 4
835.1	 1	 5
835.3	 2	 5
835.4	 1	 4
835.5	 2	 5
835.6	 1	 4
835.7	 2	 5
835.8	 1	 4
836.0	 0	 4
840.8	 1	 5
841.1	 0	 4
842.1	 1	 5
842.4	 0	 4
855.7	 1	 5
856.0	 0	 4
862.7	 1	 5
863.0	 0	 4
864.1	 1	 5
864.4	 0	 4
866.6	 1	 5
866.9	 0	 4
893.5	 1	 5
899.3	 2	 5
899.5	 3	 5
899.9	 4	 5
900.3	 5	 5
900.7	 6	 5
900.9	 7	 5
904.7	 8	 5
905.3	 9	 5
906.6	 10	 5
907.5	 11	 5
924.8	 10	 4
925.0	 9	 4
925.2	 8	 4
925.4	 7	 4
925.6	 6	 4
925.8	 5	 4
926.0	 4	 4
926.2	 3	 4
926.4	 2	 4
926.6	 1	 4
926.8	 0	 4
932.3	 1	 5
932.6	 0	 4
951.0	 1	 5
951.2	 2	 5
951.3	 1	 4
951.5	 0	 4
951.8	 1	 5
952.0	 2	 5
952.1	 1	 4
952.2	 2	 5
952.3	 1	 4
952.4	 2	 5
952.5	 1	 4
952.6	 2	 5
952.7	 1	 4
952.9	 0	 4
953.0	 1	 5
953.2	 2	 5
953.3	 1	 4
953.4	 2	 5
953.5	 1	 4
953.6	 2	 5
953.7	 1	 4
953.8	 2	 5
953.9	 1	 4
954.0	 2	 5
954.1	 1	 4
954.3	 0	 4
958.1	 1	 5
958.4	 0	 4
966.0	 1	 5
966.3	 0	 4
967.5	 1	 5
967.8	 0	 4
981.8	 1	 5
982.1	 0	 4
998.6	 1	 5
998.9	 0	 4
1009.9	 1	 5
1010.1	 2	 5
1019.1	 3	 5
1019.5	 4	 5
1019.7	 5	 5
1019.9	 6	 5
1020.1	 7	 5
1020.3	 8	 5
1020.7	 9	 5
1027.5	 10	 5
1033.8	 11	 5
1035.4	 12	 5
1040.8	 13	 5
1044.8	 12	 4
1045.0	 11	 4
1045.2	 10	 4
1045.4	 9	 4
1045.6	 8	 4
1045.8	 7	 4
1046.0	 6	 4
1046.2	 5	 4
1046.4	 4	 4
1046.6	 3	 4
1046.8	 2	 4
1047.0	 1	 4
1047.2	 0	 4
1071.0	 1	 5
1071.2	 2	 5
1071.3	 1	 4
1071.4	 2	 5
1071.5	 1	 4
1071.7	 0	 4
1080.6	 1	 5
1080.9	 0	 4
1087.7	 1	 5
1088.0	 0	 4
1088.1	 1	 5
1088.3	 2	 5
1088.4	 1	 4
1088.6	 0	 4
1091.0	 1	 5
1091.3	 0	 4
1139.1	 1	 5
1139.3	 2	 5
1139.7	 3	 5
1140.3	 4	 5
1140.5	 5	 5
1140.7	 6	 5
1140.9	 7	 5
1141.1	 8	 5
1147.7	 9	 5
1147.9	 10	 5
1148.1	 11	 5
1164.8	 10	 4
1165.0	 9	 4
1165.2	 8	 4
1165.4	 7	 4
1165.6	 6	 4
1165.8	 5	 4
1166.0	 4	 4
1166.2	 3	 4
1166.4	 2	 4
1166.6	 1	 4
1166.8	 0	 4
1190.8	 1	 5
1191.0	 2	 5
1191.1	 1	 4
1191.2	 2	 5
1191.3	 1	 4
1191.4	 2	 5
1191.5	 1	 4
1191.6	 2	 5
1191.7	 1	 4
1191.9	 0	 4
1192.0	 1	 5
1192.2	 2	 5
1192.3	 1	 4
1192.4	 2	 5
1192.5	 1	 4
1192.6	 2	 5
1192.7	 1	 4
1192.8	 2	 5
1192.9	 1	 4
1193.0	 2	 5
1193.1	 1	 4
1193.2	 2	 5
1193.3	 1	 4
1193.4	 2	 5
1193.5	 1	 4
1193.6	 2	 5
1193.7	 1	 4
1193.8	 2	 5
1193.9	 1	 4
1194.0	 2	 5
1194.1	 1	 4
1194.3	 0	 4
1194.4	 1	 5
1194.6	 2	 5
1194.7	 1	 4
1194.8	 2	 5
1194.9	 1	 4
1195.0	 2	 5
1195.1	 1	 4
1195.3	 0	 4
1195.4	 1	 5
1195.7	 0	 4
1197.1	 1	 5
1197.4	 0	 4
1199.0	 1	 5
1199.3	 0	 4
