QUE	 (200011, 20008) 
849.0	 21	 5
849.2	 22	 5
849.3	 21	 4
849.5	 20	 4
849.7	 19	 4
849.9	 18	 4
850.1	 17	 4
850.3	 16	 4
850.5	 15	 4
850.7	 14	 4
850.9	 13	 4
851.1	 12	 4
851.3	 11	 4
851.5	 10	 4
851.7	 9	 4
851.9	 8	 4
852.1	 7	 4
852.3	 6	 4
852.5	 5	 4
852.7	 4	 4
852.9	 3	 4
853.1	 2	 4
853.3	 1	 4
853.5	 0	 4
856.9	 1	 5
857.2	 0	 4
872.8	 1	 5
873.1	 0	 4
878.2	 1	 5
878.5	 0	 4
880.5	 1	 5
880.8	 0	 4
881.4	 1	 5
881.7	 0	 4
882.0	 1	 5
882.2	 2	 5
882.3	 1	 4
882.5	 0	 4
884.6	 1	 5
884.9	 0	 4
889.6	 1	 5
889.9	 0	 4
897.9	 1	 5
898.2	 0	 4
898.4	 1	 5
898.6	 2	 5
898.7	 1	 4
898.9	 0	 4
951.9	 1	 5
952.1	 2	 5
952.3	 3	 5
965.4	 4	 5
965.6	 5	 5
965.8	 6	 5
966.0	 7	 5
966.2	 8	 5
966.4	 9	 5
966.6	 10	 5
966.8	 11	 5
967.0	 12	 5
967.2	 13	 5
967.4	 14	 5
967.6	 15	 5
967.8	 16	 5
968.2	 17	 5
968.4	 18	 5
968.6	 19	 5
968.8	 20	 5
969.0	 21	 5
969.2	 22	 5
969.3	 21	 4
969.4	 22	 5
969.5	 21	 4
969.6	 22	 5
969.7	 21	 4
969.8	 22	 5
969.9	 21	 4
970.0	 22	 5
970.1	 21	 4
970.2	 22	 5
970.3	 21	 4
970.4	 22	 5
970.5	 23	 5
970.5	 22	 4
970.6	 23	 5
970.7	 22	 4
970.8	 23	 5
970.9	 22	 4
971.0	 23	 5
971.1	 22	 4
971.2	 23	 5
971.3	 22	 4
971.5	 21	 4
971.7	 20	 4
971.9	 19	 4
972.1	 18	 4
972.3	 17	 4
972.5	 16	 4
972.7	 15	 4
972.9	 14	 4
973.1	 13	 4
973.3	 12	 4
973.5	 11	 4
973.7	 10	 4
973.9	 9	 4
974.1	 8	 4
974.3	 7	 4
974.5	 6	 4
974.7	 5	 4
974.9	 4	 4
975.1	 3	 4
975.3	 4	 5
975.3	 3	 4
975.5	 2	 4
975.7	 1	 4
975.9	 0	 4
978.9	 1	 5
979.2	 0	 4
993.8	 1	 5
994.1	 0	 4
995.1	 1	 5
995.4	 0	 4
998.6	 1	 5
998.9	 2	 5
998.9	 1	 4
999.2	 0	 4
1002.0	 1	 5
1002.2	 2	 5
1002.3	 1	 4
1002.5	 0	 4
1002.6	 1	 5
1002.8	 2	 5
1002.9	 1	 4
1003.0	 2	 5
1003.1	 1	 4
1003.3	 0	 4
1008.5	 1	 5
1008.8	 0	 4
1017.7	 1	 5
1018.0	 0	 4
1018.4	 1	 5
1018.7	 0	 4
1034.2	 1	 5
1034.5	 0	 4
1066.0	 1	 5
1069.1	 2	 5
1075.8	 3	 5
1082.5	 4	 5
1085.4	 5	 5
1085.8	 6	 5
1086.0	 7	 5
1086.2	 8	 5
1086.4	 9	 5
1086.6	 10	 5
1086.8	 11	 5
1087.0	 12	 5
1087.6	 13	 5
1087.8	 14	 5
1088.0	 15	 5
1088.2	 16	 5
1088.4	 17	 5
1088.6	 18	 5
1088.8	 19	 5
1089.0	 20	 5
1089.2	 21	 5
1089.3	 20	 4
1089.5	 19	 4
1089.6	 20	 5
1089.7	 19	 4
1089.8	 20	 5
1089.9	 19	 4
1090.0	 20	 5
1090.1	 19	 4
1090.2	 20	 5
1090.3	 19	 4
1090.4	 20	 5
1090.5	 19	 4
1090.6	 20	 5
1090.7	 19	 4
1090.8	 20	 5
1090.9	 19	 4
1091.1	 18	 4
1091.3	 17	 4
1091.5	 16	 4
1091.7	 15	 4
1091.9	 14	 4
1092.1	 13	 4
1092.3	 12	 4
1092.5	 11	 4
1092.7	 10	 4
1092.9	 9	 4
1093.1	 8	 4
1093.3	 7	 4
1093.5	 6	 4
1093.7	 5	 4
1093.9	 4	 4
1094.1	 3	 4
1094.3	 2	 4
1094.5	 1	 4
1094.7	 0	 4
1123.4	 1	 5
1123.7	 0	 4
1124.0	 1	 5
1124.3	 0	 4
1125.5	 1	 5
1125.8	 0	 4
1138.4	 1	 5
1138.7	 0	 4
1160.8	 1	 5
1161.1	 0	 4
1165.1	 1	 5
1165.4	 0	 4
1166.8	 1	 5
1167.1	 0	 4
1185.2	 1	 5
1191.9	 2	 5
1192.1	 3	 5
1192.3	 4	 5
1196.4	 5	 5
