QUE	 (10002, 10003) 
969.5	 1	 5
969.8	 0	 4
975.7	 1	 5
975.9	 2	 5
976.0	 1	 4
976.2	 2	 5
976.2	 1	 4
976.4	 2	 5
976.5	 1	 4
976.6	 2	 5
976.7	 1	 4
976.9	 0	 4
985.8	 1	 5
986.1	 0	 4
997.5	 1	 5
997.9	 2	 5
998.1	 3	 5
999.7	 4	 5
1004.1	 5	 5
1006.5	 6	 5
1008.1	 7	 5
1018.3	 6	 4
1018.5	 5	 4
1018.7	 4	 4
1018.9	 3	 4
1019.1	 2	 4
1019.3	 1	 4
1019.5	 0	 4
1045.4	 1	 5
1045.6	 2	 5
1045.7	 1	 4
1045.8	 2	 5
1045.9	 1	 4
1046.0	 2	 5
1046.1	 1	 4
1046.2	 2	 5
1046.3	 1	 4
1046.4	 2	 5
1046.5	 1	 4
1046.6	 2	 5
1046.7	 1	 4
1046.9	 0	 4
1051.8	 1	 5
1052.1	 0	 4
1052.4	 1	 5
1052.7	 0	 4
1053.6	 1	 5
1053.9	 0	 4
1055.4	 1	 5
1055.7	 0	 4
1059.9	 1	 5
1068.5	 2	 5
1069.4	 3	 5
1075.3	 4	 5
1077.1	 5	 5
1077.9	 6	 5
1078.3	 7	 5
1078.7	 8	 5
1079.8	 9	 5
1083.4	 10	 5
1088.3	 9	 4
1088.5	 10	 5
1088.5	 9	 4
1088.7	 8	 4
1088.9	 7	 4
1089.1	 6	 4
1089.3	 5	 4
1089.5	 4	 4
1089.7	 5	 5
1089.7	 4	 4
1089.9	 3	 4
1090.1	 2	 4
1090.3	 1	 4
1090.5	 0	 4
1091.3	 1	 5
1091.6	 0	 4
1097.7	 1	 5
1098.0	 0	 4
1115.6	 1	 5
1115.8	 2	 5
1115.9	 1	 4
1116.0	 2	 5
1116.1	 1	 4
1116.2	 2	 5
1116.3	 1	 4
1116.4	 2	 5
1116.5	 1	 4
1116.6	 2	 5
1116.7	 1	 4
1116.8	 2	 5
1116.9	 1	 4
1117.0	 2	 5
1117.1	 1	 4
1117.3	 0	 4
1117.3	 1	 5
1117.6	 0	 4
1119.2	 1	 5
1119.5	 0	 4
1121.0	 1	 5
1121.3	 0	 4
1126.3	 1	 5
1126.6	 0	 4
1128.7	 1	 5
1131.7	 2	 5
1133.6	 3	 5
1134.1	 4	 5
1135.4	 5	 5
1138.2	 6	 5
1141.3	 7	 5
1149.6	 8	 5
1158.3	 7	 4
1158.5	 6	 4
1158.7	 5	 4
1158.9	 4	 4
1159.1	 3	 4
1159.3	 2	 4
1159.5	 1	 4
1159.7	 0	 4
1162.7	 1	 5
1162.9	 2	 5
1163.0	 1	 4
1163.2	 0	 4
1167.9	 1	 5
1168.2	 0	 4
1177.4	 1	 5
1177.7	 0	 4
1185.8	 1	 5
1186.0	 2	 5
1186.1	 1	 4
1186.2	 2	 5
1186.3	 1	 4
1186.4	 2	 5
1186.5	 1	 4
1186.6	 2	 5
1186.7	 1	 4
1186.8	 2	 5
1186.9	 1	 4
1187.0	 2	 5
1187.1	 1	 4
1187.3	 0	 4
1189.9	 1	 5
1190.2	 0	 4
1191.6	 1	 5
1191.9	 0	 4
1199.6	 1	 5
