QUE	 (100020, 100021) 
443.9	 1	 4
444.1	 0	 4
485.6	 1	 5
486.0	 2	 5
486.2	 3	 5
486.4	 4	 5
491.4	 5	 5
511.9	 6	 5
529.3	 5	 4
529.5	 4	 4
529.7	 3	 4
529.9	 2	 4
530.1	 1	 4
530.3	 0	 4
560.6	 1	 5
560.8	 2	 5
560.9	 1	 4
561.0	 2	 5
561.1	 1	 4
561.2	 2	 5
561.3	 1	 4
561.4	 2	 5
561.5	 1	 4
561.6	 2	 5
561.7	 1	 4
561.8	 2	 5
561.9	 1	 4
562.0	 2	 5
562.1	 1	 4
562.2	 2	 5
562.3	 1	 4
562.4	 2	 5
562.5	 1	 4
562.6	 2	 5
562.7	 1	 4
562.8	 2	 5
562.9	 1	 4
563.0	 2	 5
563.1	 1	 4
563.3	 0	 4
563.4	 1	 5
563.6	 2	 5
563.7	 1	 4
563.8	 2	 5
563.9	 1	 4
564.0	 2	 5
564.1	 1	 4
564.2	 2	 5
564.3	 1	 4
564.4	 2	 5
564.5	 1	 4
564.6	 2	 5
564.7	 1	 4
564.9	 0	 4
571.1	 1	 5
571.4	 0	 4
573.7	 1	 5
605.6	 2	 5
605.8	 3	 5
617.2	 4	 5
621.8	 5	 5
649.3	 4	 4
649.5	 3	 4
649.7	 2	 4
649.9	 1	 4
650.1	 0	 4
680.6	 1	 5
680.8	 2	 5
680.9	 1	 4
681.0	 2	 5
681.1	 1	 4
681.2	 2	 5
681.3	 1	 4
681.4	 2	 5
681.5	 1	 4
681.6	 2	 5
681.7	 1	 4
681.8	 2	 5
681.9	 1	 4
682.0	 2	 5
682.1	 1	 4
682.2	 2	 5
682.3	 1	 4
682.4	 2	 5
682.5	 1	 4
682.6	 2	 5
682.7	 1	 4
682.8	 2	 5
682.9	 1	 4
683.0	 2	 5
683.1	 1	 4
683.2	 2	 5
683.3	 1	 4
683.4	 2	 5
683.5	 1	 4
683.6	 2	 5
683.7	 1	 4
683.8	 2	 5
683.9	 1	 4
684.1	 0	 4
725.6	 1	 5
725.8	 2	 5
726.0	 3	 5
743.3	 4	 5
763.9	 5	 5
769.3	 4	 4
769.5	 3	 4
769.7	 2	 4
769.9	 1	 4
770.1	 0	 4
800.6	 1	 5
800.8	 2	 5
800.9	 1	 4
801.0	 2	 5
801.1	 1	 4
801.2	 2	 5
801.3	 1	 4
801.4	 2	 5
801.5	 1	 4
801.6	 2	 5
801.7	 1	 4
801.8	 2	 5
801.9	 1	 4
802.0	 2	 5
802.1	 1	 4
802.2	 2	 5
802.3	 1	 4
802.4	 2	 5
802.5	 1	 4
802.6	 2	 5
802.7	 1	 4
802.8	 2	 5
802.9	 1	 4
803.0	 2	 5
803.1	 1	 4
803.2	 2	 5
803.3	 1	 4
803.4	 2	 5
803.5	 1	 4
803.6	 2	 5
803.7	 1	 4
803.8	 2	 5
803.9	 1	 4
804.0	 2	 5
804.1	 1	 4
804.2	 2	 5
804.3	 1	 4
804.4	 2	 5
804.5	 1	 4
804.6	 2	 5
804.7	 1	 4
804.8	 2	 5
804.9	 1	 4
805.0	 2	 5
805.1	 1	 4
805.2	 2	 5
805.3	 1	 4
805.4	 2	 5
805.5	 1	 4
805.6	 2	 5
805.7	 1	 4
805.8	 2	 5
805.9	 1	 4
806.0	 2	 5
806.1	 1	 4
806.2	 2	 5
806.3	 1	 4
806.5	 0	 4
845.6	 1	 5
845.8	 2	 5
846.0	 3	 5
846.2	 4	 5
846.4	 5	 5
846.6	 6	 5
846.8	 7	 5
847.0	 8	 5
847.2	 9	 5
847.4	 10	 5
847.6	 11	 5
847.8	 12	 5
848.0	 13	 5
848.1	 14	 5
889.3	 13	 4
889.5	 12	 4
889.7	 11	 4
889.9	 10	 4
890.1	 9	 4
890.3	 8	 4
890.5	 7	 4
890.7	 6	 4
890.9	 5	 4
891.1	 4	 4
891.3	 3	 4
891.5	 2	 4
891.7	 1	 4
891.9	 0	 4
920.6	 1	 5
920.8	 2	 5
920.9	 1	 4
921.0	 2	 5
921.1	 1	 4
921.2	 2	 5
921.3	 1	 4
921.4	 2	 5
921.5	 1	 4
921.6	 2	 5
921.7	 1	 4
921.8	 2	 5
921.9	 1	 4
922.0	 2	 5
922.1	 1	 4
922.2	 2	 5
922.3	 1	 4
922.4	 2	 5
922.5	 1	 4
922.6	 2	 5
922.7	 1	 4
922.8	 2	 5
922.9	 1	 4
923.0	 2	 5
923.1	 1	 4
923.2	 2	 5
923.3	 1	 4
923.4	 2	 5
923.5	 1	 4
923.6	 2	 5
923.7	 1	 4
923.8	 2	 5
923.9	 1	 4
924.0	 2	 5
924.1	 1	 4
924.2	 2	 5
924.3	 1	 4
924.4	 2	 5
924.5	 1	 4
924.6	 2	 5
924.7	 1	 4
924.8	 2	 5
924.9	 1	 4
925.0	 2	 5
925.1	 1	 4
925.2	 2	 5
925.3	 1	 4
925.5	 0	 4
965.6	 1	 5
965.8	 2	 5
966.0	 3	 5
966.2	 4	 5
966.4	 5	 5
966.6	 6	 5
966.8	 7	 5
967.0	 8	 5
967.2	 9	 5
967.4	 10	 5
974.6	 11	 5
988.3	 12	 5
992.8	 13	 5
1009.3	 12	 4
1009.5	 11	 4
1009.7	 10	 4
1009.9	 9	 4
1010.1	 8	 4
1010.3	 7	 4
1010.5	 6	 4
1010.7	 5	 4
1010.9	 4	 4
1011.1	 3	 4
1011.3	 2	 4
1011.5	 1	 4
1011.7	 0	 4
1023.3	 1	 5
1023.6	 0	 4
1040.8	 1	 5
1041.0	 2	 5
1041.1	 1	 4
1041.2	 2	 5
1041.3	 1	 4
1041.4	 2	 5
1041.5	 1	 4
1041.6	 2	 5
1041.7	 1	 4
1041.8	 2	 5
1041.9	 1	 4
1042.0	 2	 5
1042.1	 1	 4
1042.2	 2	 5
1042.3	 1	 4
1042.4	 2	 5
1042.5	 1	 4
1042.6	 2	 5
1042.7	 1	 4
1042.8	 2	 5
1042.9	 1	 4
1043.0	 2	 5
1043.1	 1	 4
1043.2	 2	 5
1043.3	 1	 4
1043.4	 2	 5
1043.5	 1	 4
1043.6	 2	 5
1043.7	 1	 4
1043.8	 2	 5
1043.9	 1	 4
1044.1	 0	 4
1047.3	 1	 5
1047.6	 0	 4
1059.0	 1	 5
1066.5	 2	 5
1085.6	 3	 5
1085.8	 4	 5
1086.0	 5	 5
1086.2	 6	 5
1086.4	 7	 5
1086.6	 8	 5
1086.8	 9	 5
1087.0	 10	 5
1100.2	 11	 5
1129.3	 10	 4
1129.5	 9	 4
1129.7	 8	 4
1129.9	 7	 4
1130.1	 6	 4
1130.3	 5	 4
1130.5	 4	 4
1130.7	 3	 4
1130.9	 2	 4
1131.1	 1	 4
1131.3	 0	 4
1160.8	 1	 5
1161.0	 2	 5
1161.1	 1	 4
1161.2	 2	 5
1161.3	 1	 4
1161.4	 2	 5
1161.5	 1	 4
1161.6	 2	 5
1161.7	 1	 4
1161.8	 2	 5
1161.9	 1	 4
1162.0	 2	 5
1162.1	 1	 4
1162.2	 2	 5
1162.3	 1	 4
1162.4	 2	 5
1162.5	 1	 4
1162.6	 2	 5
1162.7	 1	 4
1162.8	 2	 5
1162.9	 1	 4
1163.0	 2	 5
1163.1	 1	 4
1163.2	 2	 5
1163.3	 1	 4
1163.5	 0	 4
1163.6	 1	 5
1163.9	 0	 4
