QUE	 (10008, 100011) 
277.0	 1	 4
277.2	 0	 4
277.2	 1	 5
277.4	 2	 5
277.5	 1	 4
277.7	 0	 4
277.9	 1	 5
278.2	 0	 4
285.4	 1	 5
285.7	 0	 4
296.2	 1	 5
296.5	 0	 4
303.8	 1	 5
303.9	 2	 5
304.0	 1	 4
304.2	 2	 5
304.2	 1	 4
304.4	 2	 5
304.5	 1	 4
304.6	 2	 5
304.7	 1	 4
304.9	 0	 4
306.4	 1	 5
306.7	 0	 4
307.9	 1	 5
308.2	 0	 4
310.9	 1	 5
311.2	 0	 4
316.2	 1	 5
316.5	 0	 4
378.2	 1	 5
378.4	 2	 5
378.5	 1	 4
378.6	 2	 5
378.7	 1	 4
378.8	 2	 5
378.9	 1	 4
378.9	 2	 5
379.0	 1	 4
379.1	 2	 5
379.2	 1	 4
379.3	 2	 5
379.4	 1	 4
379.4	 2	 5
379.5	 1	 4
379.6	 2	 5
379.7	 1	 4
379.8	 2	 5
379.9	 1	 4
379.9	 2	 5
380.0	 1	 4
380.1	 2	 5
380.2	 1	 4
380.3	 2	 5
380.4	 1	 4
380.4	 2	 5
380.5	 1	 4
380.6	 2	 5
380.7	 1	 4
380.8	 2	 5
380.9	 1	 4
380.9	 2	 5
381.0	 1	 4
381.1	 2	 5
381.2	 1	 4
381.3	 2	 5
381.4	 1	 4
381.4	 2	 5
381.5	 1	 4
381.7	 0	 4
382.7	 1	 5
383.0	 0	 4
416.6	 1	 5
416.8	 2	 5
416.9	 3	 5
416.9	 2	 4
417.1	 1	 4
417.1	 2	 5
417.3	 1	 4
417.3	 2	 5
417.4	 3	 5
417.5	 2	 4
417.7	 1	 4
417.8	 2	 5
417.9	 3	 5
417.9	 2	 4
418.1	 3	 5
418.1	 2	 4
418.3	 1	 4
418.5	 0	 4
425.3	 1	 5
425.6	 0	 4
436.3	 1	 5
436.6	 0	 4
437.4	 1	 5
437.7	 0	 4
440.5	 1	 5
440.8	 0	 4
443.8	 1	 5
444.1	 0	 4
498.2	 1	 5
498.4	 2	 5
498.5	 1	 4
498.6	 2	 5
498.7	 1	 4
498.8	 2	 5
498.9	 1	 4
499.0	 2	 5
499.1	 1	 4
499.2	 2	 5
499.3	 1	 4
499.4	 2	 5
499.5	 1	 4
499.6	 2	 5
499.7	 1	 4
499.8	 2	 5
499.9	 1	 4
500.0	 2	 5
500.1	 1	 4
500.2	 2	 5
500.3	 1	 4
500.4	 2	 5
500.5	 1	 4
500.6	 2	 5
500.7	 1	 4
500.9	 0	 4
503.3	 1	 5
503.6	 0	 4
514.0	 1	 5
514.2	 2	 5
514.3	 1	 4
514.4	 2	 5
514.5	 1	 4
514.6	 2	 5
514.7	 1	 4
514.8	 2	 5
514.9	 1	 4
515.0	 2	 5
515.1	 1	 4
515.3	 0	 4
516.0	 1	 5
516.3	 0	 4
517.7	 1	 5
518.0	 0	 4
520.5	 1	 5
520.8	 0	 4
521.8	 1	 5
522.1	 0	 4
522.6	 1	 5
522.9	 0	 4
523.2	 1	 5
523.5	 0	 4
524.0	 1	 5
524.3	 0	 4
546.4	 1	 5
546.7	 0	 4
556.4	 1	 5
556.6	 2	 5
556.7	 1	 4
556.8	 2	 5
556.9	 1	 4
557.0	 2	 5
557.1	 1	 4
557.2	 2	 5
557.3	 1	 4
557.4	 2	 5
557.5	 1	 4
557.7	 0	 4
563.0	 1	 5
563.3	 0	 4
618.4	 1	 5
618.6	 2	 5
618.7	 1	 4
618.8	 2	 5
618.9	 1	 4
619.0	 2	 5
619.1	 1	 4
619.2	 2	 5
619.3	 1	 4
619.4	 2	 5
619.5	 1	 4
619.6	 2	 5
619.7	 1	 4
619.8	 2	 5
619.9	 1	 4
620.0	 2	 5
620.1	 1	 4
620.2	 2	 5
620.3	 1	 4
620.4	 2	 5
620.5	 1	 4
620.7	 0	 4
626.2	 1	 5
626.4	 2	 5
626.5	 1	 4
626.7	 0	 4
626.8	 1	 5
627.1	 0	 4
627.2	 1	 5
627.4	 2	 5
627.5	 1	 4
627.6	 2	 5
627.7	 1	 4
627.9	 0	 4
628.0	 1	 5
628.2	 2	 5
628.3	 1	 4
628.5	 0	 4
648.2	 1	 5
648.5	 0	 4
649.0	 1	 5
649.3	 0	 4
653.8	 1	 5
654.1	 0	 4
654.4	 1	 5
654.6	 2	 5
654.7	 1	 4
654.9	 0	 4
655.0	 1	 5
655.3	 0	 4
657.5	 1	 5
657.8	 0	 4
671.7	 1	 5
672.0	 0	 4
688.6	 1	 5
688.9	 0	 4
738.2	 1	 5
738.4	 2	 5
738.5	 1	 4
738.6	 2	 5
738.7	 1	 4
738.8	 2	 5
738.9	 1	 4
739.0	 2	 5
739.1	 1	 4
739.2	 2	 5
739.3	 1	 4
739.4	 2	 5
739.5	 1	 4
739.6	 2	 5
739.7	 1	 4
739.8	 2	 5
739.9	 1	 4
740.0	 2	 5
740.1	 1	 4
740.2	 2	 5
740.3	 1	 4
740.4	 2	 5
740.5	 1	 4
740.6	 2	 5
740.7	 1	 4
740.8	 2	 5
740.9	 1	 4
741.0	 2	 5
741.1	 1	 4
741.3	 0	 4
748.4	 1	 5
748.7	 0	 4
758.7	 1	 5
759.0	 0	 4
766.2	 1	 5
766.4	 2	 5
766.5	 1	 4
766.7	 0	 4
766.8	 1	 5
767.0	 2	 5
767.1	 1	 4
767.2	 2	 5
767.3	 1	 4
767.5	 0	 4
767.8	 1	 5
768.0	 2	 5
768.1	 1	 4
768.3	 0	 4
770.1	 1	 5
770.4	 0	 4
781.1	 1	 5
781.4	 0	 4
789.0	 1	 5
789.3	 0	 4
793.8	 1	 5
794.1	 0	 4
794.2	 1	 5
794.4	 2	 5
794.5	 1	 4
794.6	 2	 5
794.7	 1	 4
794.8	 2	 5
794.9	 1	 4
795.1	 0	 4
799.9	 1	 5
800.2	 0	 4
801.2	 1	 5
801.5	 0	 4
806.2	 1	 5
806.5	 0	 4
858.4	 1	 5
858.6	 2	 5
858.7	 1	 4
858.8	 2	 5
858.9	 1	 4
859.0	 2	 5
859.1	 1	 4
859.2	 2	 5
859.3	 1	 4
859.4	 2	 5
859.5	 1	 4
859.6	 2	 5
859.7	 1	 4
859.8	 2	 5
859.9	 1	 4
860.0	 2	 5
860.1	 1	 4
860.3	 0	 4
863.8	 1	 5
864.0	 2	 5
864.1	 1	 4
864.2	 2	 5
864.3	 1	 4
864.4	 2	 5
864.5	 1	 4
864.7	 0	 4
865.7	 1	 5
866.0	 0	 4
867.6	 1	 5
867.9	 0	 4
868.4	 1	 5
868.7	 0	 4
874.7	 1	 5
875.0	 0	 4
876.4	 1	 5
876.6	 2	 5
876.7	 1	 4
876.8	 2	 5
876.9	 1	 4
877.0	 2	 5
877.1	 1	 4
877.3	 0	 4
883.5	 1	 5
883.8	 0	 4
884.6	 1	 5
884.9	 0	 4
906.2	 1	 5
906.4	 2	 5
906.5	 1	 4
906.6	 2	 5
906.7	 1	 4
906.8	 2	 5
906.9	 1	 4
907.0	 2	 5
907.1	 1	 4
907.2	 2	 5
907.3	 1	 4
907.5	 0	 4
933.8	 1	 5
934.0	 2	 5
934.0	 3	 5
934.1	 2	 4
969.3	 1	 4
969.5	 0	 4
978.2	 1	 5
978.4	 2	 5
978.5	 1	 4
978.6	 2	 5
978.7	 1	 4
978.8	 2	 5
978.9	 1	 4
979.0	 2	 5
979.1	 1	 4
979.2	 2	 5
979.3	 1	 4
979.4	 2	 5
979.5	 1	 4
979.6	 2	 5
979.7	 1	 4
979.8	 2	 5
979.9	 1	 4
980.1	 0	 4
997.7	 1	 5
998.0	 0	 4
1003.9	 1	 5
1004.2	 0	 4
1004.4	 1	 5
1004.6	 2	 5
1004.7	 1	 4
1004.8	 2	 5
1004.9	 1	 4
1005.1	 0	 4
1014.0	 1	 5
1014.3	 0	 4
1046.2	 1	 5
1046.4	 2	 5
1046.5	 1	 4
1046.6	 2	 5
1046.7	 1	 4
1046.8	 2	 5
1046.9	 1	 4
1047.0	 2	 5
1047.1	 1	 4
1047.2	 2	 5
1047.3	 1	 4
1047.4	 2	 5
1047.5	 1	 4
1047.7	 0	 4
1065.6	 1	 5
1089.3	 0	 4
1098.2	 1	 5
1098.4	 2	 5
1098.5	 1	 4
1098.6	 2	 5
1098.7	 1	 4
1098.8	 2	 5
1098.9	 1	 4
1099.0	 2	 5
1099.1	 1	 4
1099.2	 2	 5
1099.3	 1	 4
1099.4	 2	 5
1099.5	 1	 4
1099.6	 2	 5
1099.7	 1	 4
1099.8	 2	 5
1099.9	 1	 4
1100.0	 2	 5
1100.1	 1	 4
1100.2	 2	 5
1100.3	 1	 4
1100.5	 0	 4
1107.1	 1	 5
1107.4	 0	 4
1116.2	 1	 5
1116.4	 2	 5
1116.5	 1	 4
1116.6	 2	 5
1116.7	 1	 4
1116.8	 2	 5
1116.9	 1	 4
1117.1	 0	 4
1117.4	 1	 5
1117.6	 2	 5
1117.7	 1	 4
1117.8	 2	 5
1117.9	 1	 4
1118.0	 2	 5
1118.1	 1	 4
1118.2	 2	 5
1118.3	 1	 4
1118.4	 2	 5
1118.5	 1	 4
1118.7	 0	 4
1125.9	 1	 5
1126.2	 0	 4
1143.8	 1	 5
1144.0	 2	 5
1144.1	 1	 4
1144.2	 2	 5
1144.3	 1	 4
1144.4	 2	 5
1144.5	 1	 4
1144.6	 2	 5
1144.7	 1	 4
1144.8	 2	 5
1144.9	 1	 4
1145.0	 2	 5
1145.1	 1	 4
1145.2	 2	 5
1145.3	 1	 4
1145.5	 2	 5
1145.5	 1	 4
1145.8	 0	 4
1147.4	 1	 5
1147.7	 0	 4
1154.5	 1	 5
1154.8	 0	 4
1156.2	 1	 5
1156.5	 0	 4
1164.3	 1	 5
1164.6	 0	 4
1165.6	 1	 5
1165.9	 0	 4
