QUE	 (100054, 10002) 
404.2	 0	 4
406.9	 1	 5
407.2	 0	 4
410.2	 1	 5
410.4	 2	 5
410.5	 1	 4
410.7	 0	 4
430.0	 1	 5
430.3	 0	 4
431.0	 1	 5
431.3	 0	 4
431.8	 1	 5
432.0	 2	 5
432.1	 1	 4
432.3	 0	 4
437.5	 1	 5
437.8	 0	 4
439.1	 1	 5
439.4	 0	 4
439.5	 1	 5
439.8	 0	 4
446.2	 1	 5
446.5	 0	 4
446.6	 1	 5
446.9	 0	 4
452.2	 1	 5
452.5	 0	 4
453.9	 1	 5
454.2	 0	 4
469.7	 1	 5
470.0	 0	 4
471.2	 1	 5
471.5	 0	 4
480.2	 1	 5
480.4	 2	 5
480.5	 1	 4
480.6	 2	 5
480.7	 1	 4
480.8	 2	 5
480.9	 3	 5
480.9	 2	 4
481.0	 3	 5
481.1	 2	 4
481.1	 1	 4
481.3	 0	 4
481.4	 1	 5
481.6	 2	 5
481.7	 1	 4
481.9	 0	 4
482.4	 1	 5
482.7	 0	 4
484.1	 1	 5
484.4	 0	 4
486.1	 1	 5
486.4	 0	 4
486.9	 1	 5
487.2	 0	 4
488.2	 1	 5
488.5	 0	 4
489.0	 1	 5
489.3	 0	 4
489.6	 1	 5
489.9	 0	 4
490.4	 1	 5
490.7	 0	 4
499.6	 1	 5
499.9	 0	 4
509.2	 1	 5
509.5	 0	 4
511.9	 1	 5
512.2	 0	 4
512.6	 1	 5
512.9	 0	 4
513.1	 1	 5
513.4	 0	 4
516.8	 1	 5
517.1	 0	 4
521.8	 1	 5
522.1	 0	 4
529.4	 1	 5
529.7	 0	 4
546.2	 1	 5
546.5	 0	 4
548.9	 1	 5
549.2	 0	 4
550.2	 1	 5
550.5	 0	 4
550.6	 1	 5
550.8	 2	 5
550.9	 1	 4
551.0	 2	 5
551.1	 1	 4
551.2	 2	 5
551.3	 1	 4
551.4	 2	 5
551.5	 1	 4
551.6	 2	 5
551.7	 1	 4
551.9	 0	 4
552.8	 1	 5
553.1	 0	 4
560.3	 1	 5
560.6	 0	 4
563.4	 1	 5
563.7	 0	 4
567.2	 1	 5
567.5	 0	 4
572.8	 1	 5
573.0	 2	 5
573.1	 1	 4
573.3	 0	 4
574.5	 1	 5
574.8	 0	 4
575.9	 1	 5
576.2	 0	 4
579.6	 1	 5
579.9	 0	 4
580.7	 1	 5
581.0	 0	 4
584.1	 1	 5
584.4	 0	 4
593.0	 1	 5
593.3	 0	 4
593.7	 1	 5
594.0	 0	 4
614.6	 1	 5
614.9	 0	 4
620.2	 1	 5
620.5	 0	 4
620.6	 1	 5
620.8	 2	 5
620.9	 1	 4
621.0	 2	 5
621.1	 1	 4
621.3	 0	 4
621.4	 1	 5
621.7	 0	 4
623.9	 1	 5
624.2	 0	 4
631.2	 1	 5
631.5	 0	 4
632.3	 1	 5
632.6	 0	 4
635.6	 1	 5
635.9	 0	 4
638.1	 1	 5
638.4	 0	 4
641.5	 1	 5
641.8	 0	 4
641.9	 1	 5
642.2	 0	 4
650.2	 1	 5
650.5	 0	 4
651.3	 1	 5
651.6	 0	 4
657.4	 1	 5
657.7	 0	 4
658.0	 1	 5
658.3	 0	 4
674.6	 1	 5
674.9	 0	 4
683.4	 1	 5
683.7	 0	 4
690.2	 1	 5
690.4	 2	 5
690.5	 1	 4
690.6	 2	 5
690.7	 1	 4
690.9	 0	 4
692.2	 1	 5
692.5	 0	 4
700.6	 1	 5
700.9	 0	 4
707.4	 1	 5
707.7	 0	 4
711.5	 1	 5
711.8	 0	 4
716.7	 1	 5
717.0	 0	 4
718.2	 1	 5
718.5	 0	 4
720.4	 1	 5
720.7	 0	 4
721.2	 1	 5
721.5	 0	 4
722.4	 1	 5
722.7	 0	 4
723.2	 1	 5
723.5	 0	 4
728.3	 1	 5
728.6	 0	 4
730.8	 1	 5
731.1	 0	 4
736.5	 1	 5
736.8	 0	 4
747.5	 1	 5
747.8	 0	 4
760.2	 1	 5
760.4	 2	 5
760.5	 1	 4
760.6	 2	 5
760.7	 1	 4
760.8	 2	 5
760.9	 1	 4
761.0	 2	 5
761.1	 1	 4
761.2	 2	 5
761.3	 1	 4
761.5	 0	 4
767.6	 1	 5
767.9	 0	 4
775.0	 1	 5
775.3	 0	 4
777.5	 1	 5
777.8	 0	 4
778.2	 1	 5
778.5	 0	 4
786.8	 1	 5
787.1	 0	 4
787.4	 1	 5
787.7	 0	 4
795.4	 1	 5
795.7	 0	 4
796.0	 1	 5
796.3	 0	 4
796.8	 1	 5
797.1	 0	 4
798.7	 1	 5
799.0	 0	 4
807.2	 1	 5
807.5	 0	 4
830.2	 1	 5
830.4	 2	 5
830.5	 1	 4
830.6	 2	 5
830.7	 1	 4
830.8	 2	 5
830.9	 1	 4
831.1	 0	 4
832.1	 1	 5
832.4	 0	 4
834.0	 1	 5
834.3	 0	 4
834.8	 1	 5
835.1	 0	 4
841.1	 1	 5
841.4	 0	 4
848.8	 1	 5
849.1	 0	 4
849.3	 1	 5
849.6	 0	 4
854.0	 1	 5
854.3	 0	 4
861.5	 1	 5
861.8	 0	 4
864.9	 1	 5
865.2	 0	 4
868.9	 1	 5
869.2	 0	 4
900.2	 1	 5
900.4	 2	 5
900.5	 1	 4
900.6	 2	 5
900.7	 1	 4
900.8	 2	 5
900.9	 1	 4
901.0	 2	 5
901.1	 1	 4
901.3	 0	 4
902.3	 1	 5
902.6	 0	 4
903.5	 1	 5
903.8	 0	 4
916.8	 1	 5
917.1	 0	 4
918.6	 1	 5
918.9	 0	 4
920.5	 1	 5
920.8	 0	 4
920.9	 1	 5
921.2	 0	 4
930.9	 1	 5
931.2	 0	 4
932.7	 1	 5
933.0	 0	 4
938.2	 1	 5
938.5	 0	 4
964.1	 1	 5
964.4	 0	 4
970.3	 1	 5
970.4	 2	 5
970.6	 1	 4
970.8	 2	 5
970.8	 1	 4
971.0	 2	 5
971.1	 1	 4
971.2	 2	 5
971.3	 1	 4
971.5	 0	 4
980.4	 1	 5
980.7	 0	 4
992.1	 1	 5
992.4	 0	 4
992.5	 1	 5
992.7	 2	 5
992.8	 1	 4
993.0	 0	 4
994.3	 1	 5
994.6	 0	 4
998.7	 1	 5
999.0	 0	 4
1001.1	 1	 5
1001.4	 0	 4
1002.7	 1	 5
1003.0	 0	 4
1040.0	 1	 5
1040.2	 2	 5
1040.3	 1	 4
1040.4	 2	 5
1040.5	 1	 4
1040.6	 2	 5
1040.7	 1	 4
1040.8	 2	 5
1040.9	 1	 4
1041.0	 2	 5
1041.1	 1	 4
1041.2	 2	 5
1041.3	 1	 4
1041.5	 0	 4
1046.4	 1	 5
1046.7	 0	 4
1047.0	 1	 5
1047.3	 0	 4
1048.2	 1	 5
1048.5	 0	 4
1050.0	 1	 5
1050.3	 0	 4
1054.5	 1	 5
1054.8	 0	 4
1063.1	 1	 5
1063.4	 0	 4
1064.0	 1	 5
1064.3	 0	 4
1069.9	 1	 5
1070.2	 0	 4
1071.7	 1	 5
1072.0	 0	 4
1072.5	 1	 5
1072.8	 0	 4
1072.9	 1	 5
1073.2	 0	 4
1073.3	 1	 5
1073.6	 0	 4
1074.4	 1	 5
1074.7	 0	 4
1078.0	 1	 5
1078.3	 0	 4
1083.1	 1	 5
1083.4	 0	 4
1084.3	 1	 5
1084.6	 0	 4
1085.9	 1	 5
1086.2	 0	 4
1092.3	 1	 5
1092.6	 0	 4
1110.2	 1	 5
1110.4	 2	 5
1110.5	 1	 4
1110.6	 2	 5
1110.7	 1	 4
1110.8	 2	 5
1110.9	 1	 4
1111.0	 2	 5
1111.1	 1	 4
1111.2	 2	 5
1111.3	 1	 4
1111.4	 2	 5
1111.5	 1	 4
1111.6	 2	 5
1111.7	 1	 4
1111.9	 0	 4
1111.9	 1	 5
1112.2	 0	 4
1113.8	 1	 5
1114.1	 0	 4
1115.6	 1	 5
1115.9	 0	 4
1120.9	 1	 5
1121.2	 0	 4
1123.3	 1	 5
1123.6	 0	 4
1126.3	 1	 5
1126.6	 0	 4
1128.2	 1	 5
1128.5	 0	 4
1128.7	 1	 5
1129.0	 0	 4
1130.0	 1	 5
1130.3	 0	 4
1132.8	 1	 5
1133.1	 0	 4
1135.9	 1	 5
1136.2	 0	 4
1144.2	 1	 5
1144.5	 0	 4
1157.3	 1	 5
1157.5	 2	 5
1157.6	 1	 4
1157.8	 0	 4
1162.5	 1	 5
1162.8	 0	 4
1172.0	 1	 5
1172.3	 0	 4
1180.4	 1	 5
1180.6	 2	 5
1180.7	 1	 4
1180.8	 2	 5
1180.9	 1	 4
1181.0	 2	 5
1181.1	 1	 4
1181.2	 2	 5
1181.3	 1	 4
1181.4	 2	 5
1181.5	 1	 4
1181.6	 2	 5
1181.7	 1	 4
1181.9	 0	 4
1184.5	 1	 5
1184.8	 0	 4
1186.2	 1	 5
1186.5	 0	 4
1194.2	 1	 5
1194.5	 0	 4
1195.6	 1	 5
1195.9	 0	 4
