QUE	 (200024, 100025) 
486.0	 0	 4
486.1	 1	 5
486.3	 2	 5
486.4	 1	 4
486.6	 0	 4
488.8	 1	 5
489.1	 0	 4
489.8	 1	 5
490.1	 0	 4
504.6	 1	 5
504.9	 0	 4
585.5	 1	 5
585.7	 2	 5
585.8	 1	 4
586.0	 0	 4
586.1	 1	 5
586.4	 0	 4
586.5	 1	 5
586.7	 2	 5
586.8	 1	 4
587.0	 0	 4
598.7	 1	 5
598.9	 2	 5
599.0	 1	 4
599.2	 0	 4
601.9	 1	 5
602.1	 2	 5
602.2	 1	 4
602.4	 0	 4
602.7	 1	 5
602.9	 2	 5
603.0	 1	 4
603.2	 0	 4
603.5	 1	 5
603.8	 0	 4
603.9	 1	 5
604.2	 0	 4
604.3	 1	 5
604.5	 2	 5
604.6	 1	 4
604.7	 2	 5
604.8	 1	 4
605.0	 0	 4
605.7	 1	 5
605.9	 2	 5
606.0	 1	 4
606.1	 2	 5
606.2	 1	 4
606.3	 2	 5
606.4	 1	 4
606.5	 2	 5
606.6	 1	 4
606.8	 0	 4
612.1	 1	 5
612.4	 0	 4
620.0	 1	 5
620.3	 0	 4
620.3	 1	 5
620.6	 0	 4
624.4	 1	 5
624.7	 0	 4
650.5	 1	 5
650.6	 2	 5
650.8	 1	 4
651.0	 0	 4
730.5	 1	 5
730.7	 2	 5
730.8	 1	 4
730.9	 2	 5
731.0	 1	 4
731.1	 2	 5
731.2	 1	 4
731.4	 0	 4
732.1	 1	 5
732.3	 2	 5
732.4	 1	 4
732.6	 0	 4
732.7	 1	 5
733.0	 0	 4
733.1	 1	 5
733.4	 0	 4
734.7	 1	 5
734.9	 2	 5
735.0	 1	 4
735.2	 0	 4
735.5	 1	 5
735.8	 0	 4
737.3	 1	 5
737.6	 0	 4
737.9	 1	 5
738.2	 0	 4
738.3	 1	 5
738.5	 2	 5
738.6	 1	 4
738.8	 0	 4
739.3	 1	 5
739.6	 0	 4
739.9	 1	 5
740.1	 2	 5
740.2	 1	 4
740.4	 0	 4
740.5	 1	 5
740.7	 2	 5
740.8	 1	 4
740.9	 2	 5
741.0	 1	 4
741.2	 0	 4
744.5	 1	 5
744.8	 0	 4
745.5	 1	 5
745.8	 0	 4
770.5	 1	 5
770.8	 0	 4
771.3	 1	 5
771.5	 2	 5
771.6	 1	 4
771.7	 2	 5
771.8	 1	 4
772.0	 0	 4
772.1	 1	 5
772.4	 0	 4
780.3	 1	 5
780.6	 0	 4
789.4	 1	 5
789.7	 0	 4
875.7	 1	 5
876.0	 0	 4
876.3	 1	 5
876.5	 2	 5
876.6	 1	 4
876.7	 2	 5
876.8	 1	 4
877.0	 0	 4
877.3	 1	 5
877.6	 0	 4
878.1	 1	 5
878.4	 0	 4
878.9	 1	 5
879.2	 0	 4
880.3	 1	 5
880.6	 0	 4
880.9	 1	 5
881.2	 0	 4
881.3	 1	 5
881.6	 0	 4
881.7	 1	 5
881.9	 2	 5
882.0	 1	 4
882.2	 0	 4
882.3	 1	 5
882.5	 2	 5
882.6	 1	 4
882.8	 0	 4
882.9	 1	 5
883.1	 2	 5
883.2	 1	 4
883.3	 2	 5
883.4	 1	 4
883.6	 0	 4
884.7	 1	 5
884.9	 2	 5
885.0	 1	 4
885.2	 0	 4
885.3	 1	 5
885.6	 0	 4
885.9	 1	 5
886.1	 2	 5
886.2	 1	 4
886.3	 2	 5
886.4	 1	 4
886.6	 0	 4
887.0	 1	 5
887.3	 0	 4
890.7	 1	 5
891.0	 0	 4
1020.3	 1	 5
1020.6	 0	 4
1021.1	 1	 5
1021.3	 2	 5
1021.4	 1	 4
1021.5	 2	 5
1021.6	 1	 4
1021.8	 0	 4
1022.3	 1	 5
1022.6	 0	 4
1022.9	 1	 5
1023.2	 0	 4
1023.7	 1	 5
1024.0	 0	 4
1024.1	 1	 5
1024.4	 0	 4
1024.9	 1	 5
1025.2	 0	 4
1025.9	 1	 5
1026.1	 2	 5
1026.2	 1	 4
1026.3	 2	 5
1026.4	 1	 4
1026.5	 2	 5
1026.6	 1	 4
1026.7	 2	 5
1026.8	 1	 4
1027.0	 0	 4
1027.1	 1	 5
1027.3	 2	 5
1027.4	 1	 4
1027.6	 0	 4
1027.9	 1	 5
1028.2	 0	 4
1028.3	 1	 5
1028.6	 0	 4
1028.9	 1	 5
1029.2	 0	 4
1029.7	 1	 5
1029.9	 2	 5
1030.0	 1	 4
1030.2	 0	 4
1030.9	 1	 5
1031.2	 0	 4
1040.8	 1	 5
1041.1	 0	 4
1047.1	 1	 5
1047.4	 0	 4
1066.1	 1	 5
1066.4	 0	 4
1075.5	 1	 5
1075.8	 0	 4
1079.3	 1	 5
1079.5	 2	 5
1079.6	 1	 4
1079.7	 2	 5
1079.8	 1	 4
1079.9	 2	 5
1080.0	 1	 4
1080.1	 2	 5
1080.2	 1	 4
1080.3	 2	 5
1080.4	 1	 4
1080.5	 2	 5
1080.6	 1	 4
1080.8	 0	 4
1080.9	 1	 5
1081.1	 0	 4
1081.3	 1	 5
1081.6	 0	 4
1081.7	 1	 5
1081.9	 2	 5
1082.0	 1	 4
1082.2	 0	 4
1082.5	 1	 5
1082.8	 0	 4
1083.7	 1	 5
1084.0	 0	 4
1084.3	 1	 5
1084.6	 0	 4
1165.7	 1	 5
1165.9	 2	 5
1166.0	 1	 4
1166.2	 0	 4
1166.5	 1	 5
1166.8	 0	 4
1167.1	 1	 5
1167.3	 2	 5
1167.4	 1	 4
1167.6	 0	 4
1167.9	 1	 5
1168.1	 2	 5
1168.2	 1	 4
1168.3	 2	 5
1168.4	 1	 4
1168.5	 2	 5
1168.6	 1	 4
1168.8	 0	 4
1168.9	 1	 5
1169.2	 0	 4
1170.1	 1	 5
1170.4	 0	 4
1170.9	 1	 5
1171.2	 0	 4
1171.7	 1	 5
1172.0	 0	 4
1172.1	 1	 5
1172.4	 0	 4
1173.1	 1	 5
1173.4	 0	 4
1198.7	 1	 5
1199.0	 0	 4
